25/01/1988,9.2,286.7,101.4,62.0,null
26/01/1988,9.7,246.9,101.1,70.0,null
27/01/1988,11.0,264.9,100.8,69.0,null
28/01/1988,12.9,119.5,100.5,59.0,null
29/01/1988,12.3,183.6,100.6,43.0,null
30/01/1988,10.1,283.3,100.8,67.0,null
04/02/1988,6.2,327.9,101.4,58.0,null
05/02/1988,7.2,329.0,101.6,58.0,null
06/02/1988,7.2,322.6,101.5,62.0,null
07/02/1988,8.1,334.8,101.3,62.0,null
08/02/1988,9.1,343.1,101.4,63.0,null
09/02/1988,10.1,326.7,101.5,67.0,null
10/02/1988,10.7,324.7,101.3,67.0,null
11/02/1988,11.6,354.4,101.2,61.0,null
12/02/1988,12.3,350.5,100.9,53.0,null
13/02/1988,11.9,323.8,100.8,56.0,null
14/02/1988,10.4,375.1,100.9,60.0,null
15/02/1988,12.0,367.3,100.6,55.0,null
16/02/1988,9.9,356.0,100.5,70.0,null
17/02/1988,9.4,386.2,101.3,50.0,null
18/02/1988,9.4,381.9,100.6,54.0,null
19/02/1988,9.2,367.7,101.2,47.0,null
20/02/1988,11.1,379.7,101.3,39.0,null
21/02/1988,11.4,349.0,101.0,45.0,null
22/02/1988,11.2,368.8,100.5,52.0,null
23/02/1988,12.8,328.4,100.4,50.0,null
24/02/1988,13.0,405.8,100.8,56.0,null
25/02/1988,14.0,406.4,100.7,54.0,null
26/02/1988,16.5,305.2,100.1,52.0,null
27/02/1988,16.2,170.0,100.4,63.0,null
28/02/1988,14.8,327.7,100.6,69.0,null
29/02/1988,12.5,154.3,100.5,91.0,null
01/03/1988,10.8,173.9,100.4,88.0,null
02/03/1988,9.0,236.6,100.8,76.0,null
03/03/1988,11.3,439.0,100.8,67.0,null
04/03/1988,12.8,382.5,101.1,74.0,null
05/03/1988,14.1,413.7,101.2,71.0,null
06/03/1988,13.1,376.6,100.9,65.0,null
07/03/1988,12.5,466.0,100.8,71.0,null
08/03/1988,15.9,444.7,101.2,56.0,null
10/03/1988,8.5,492.6,100.8,46.0,null
11/03/1988,8.9,490.9,100.7,38.0,null
12/03/1988,9.7,462.2,101.1,39.0,null
13/03/1988,11.5,502.4,101.2,37.0,null
14/03/1988,12.1,469.6,100.5,40.0,null
15/03/1988,12.8,517.2,100.0,44.0,null
16/03/1988,12.3,504.6,100.8,49.0,null
17/03/1988,13.6,514.8,101.4,39.0,null
18/03/1988,15.4,496.0,101.4,34.0,null
19/03/1988,17.4,518.7,101.0,29.0,null
20/03/1988,18.1,483.7,100.7,35.0,null
22/03/1988,16.2,538.3,101.0,44.0,null
24/03/1988,14.9,515.8,101.2,52.0,null
25/03/1988,17.5,541.5,101.1,49.0,null
26/03/1988,20.5,560.5,100.5,43.0,null
28/03/1988,13.2,576.6,100.9,34.0,null
29/03/1988,15.7,554.4,100.6,35.0,null
30/03/1988,14.1,510.7,100.2,35.0,null
31/03/1988,15.3,551.6,100.4,27.0,null
01/04/1988,16.8,592.4,100.6,30.0,null
02/04/1988,17.6,537.6,100.4,31.0,null
03/04/1988,16.9,527.4,100.2,38.0,null
04/04/1988,17.6,557.9,100.4,46.0,null
05/04/1988,18.0,591.1,100.8,41.0,null
06/04/1988,21.3,509.5,100.5,37.0,null
08/04/1988,15.2,545.5,100.5,37.0,null
09/04/1988,19.1,611.3,100.5,34.0,null
10/04/1988,22.0,548.1,100.5,30.0,null
11/04/1988,23.1,563.5,100.1,30.0,null
12/04/1988,20.9,407.7,99.9,32.0,null
13/04/1988,16.9,346.4,100.0,55.0,null
14/04/1988,10.6,193.6,99.9,93.0,null
15/04/1988,11.1,296.9,100.2,79.0,null
16/04/1988,13.8,281.9,100.6,71.0,null
17/04/1988,15.9,556.5,100.7,59.0,null
18/04/1988,16.4,522.0,100.6,53.0,null
20/04/1988,13.1,489.2,99.6,61.0,null
21/04/1988,13.5,595.3,99.5,58.0,null
22/04/1988,11.9,273.4,100.1,70.0,null
23/04/1988,11.8,392.2,100.7,70.0,null
24/04/1988,15.4,555.1,101.1,57.0,null
25/04/1988,16.0,649.6,100.7,54.0,null
26/04/1988,18.6,561.2,100.1,45.0,null
27/04/1988,19.6,461.7,99.8,44.0,null
28/04/1988,16.4,523.1,100.5,52.0,null
02/05/1988,15.7,659.8,101.2,35.0,null
03/05/1988,17.1,651.6,100.4,40.0,null
04/05/1988,15.4,629.8,99.9,40.0,null
05/05/1988,10.6,545.6,100.4,51.0,null
06/05/1988,12.4,525.2,101.0,54.0,null
07/05/1988,13.2,389.4,100.6,70.0,null
08/05/1988,14.8,632.2,100.9,56.0,null
09/05/1988,17.8,651.7,100.9,46.0,null
10/05/1988,21.9,687.4,100.9,39.0,null
11/05/1988,24.9,653.7,100.6,38.0,null
14/05/1988,21.5,692.7,100.3,41.0,null
15/05/1988,24.5,718.7,99.9,34.0,null
18/05/1988,19.7,723.0,100.2,43.0,null
19/05/1988,23.3,729.4,100.1,38.0,null
20/05/1988,26.4,735.9,100.2,26.0,null
21/05/1988,27.9,744.9,100.2,23.0,null
22/05/1988,25.9,597.0,100.1,27.0,null
23/05/1988,24.7,720.6,99.9,36.0,null
24/05/1988,23.9,720.9,100.0,32.0,null
25/05/1988,21.4,729.4,100.3,40.0,null
27/05/1988,20.7,743.9,100.2,43.0,null
